address,value_zubrin,last_height
M7x6vFGYtcFz39ieZ3oC3YmdN3vkRpBirH,62400000,823386
MNCAujAag5hi1vw5pg84NkNDZYpQ3mWThx,2000000,843070
M8yRVZ4hcwUyVLhBbjVf3UxdZCw6AHqsFp,2000000,843020
MGYTkWT9Rw36grbxKvneNf9J217934VxFE,41000000,822411
MGyaCGENBnJDnwX9JenTrXaJUmaZJRocnX,100000,863476
MMPWXf7vkyudTDitmGqmnAmwSrMQgws3Wn,51000000,822359
MJA4kEEMTx8nDPNUedVZCyKDhq2h8ffkBt,43000000,831396
MUygUMbgFRvqorK2DGmaWnttRhKJ3Vu4a8,24100000,823019
MSy7LMDJAEBd8CRCaLtqFCtUoTJeHYJmUo,1200000,9374
MFHRVds89w143XcZzwr4Vj1nCaybU1qdvt,20000000,822493
MDJHuvuFtthixZWPMQ2MZq4x8PQwzkxxWb,44100000,836914
MVMwTQjWUsw9Kzn2Bs3B4jDjSvf5SQ9D5V,2000000,843095
MKGhfqxL3MfHwjS9MRf3t5Q9iYjuFsJf81,11150000,1479542
MQN6hBKUa4gWuWkkja3FHvoHDwoousURGB,1000000,839211
MMAN7hT7Vv6BTQiG51Q5szNuzhYakYQpEL,32100000,822912
MMGjnRPoCr13G1q6wnriJvYJYDsHopXCYE,13854096800,1504095
MRHPG4KUWfppeRLmyGjc8A57QmjpuVWjFZ,1000000,840253
MWZLKezbZTFj8xHRgS8mvqmzV4VhWm3tgk,30000000,823397
M9wyrUmp64BBAAhAWop7ggHQtArR4Vbkex,2000000,836112
MLzLMZ8LKFYX7uLg8wZjXyNQzE1QHnFTa4,33100000,824301
MX8pwNA1HT6W5K69TucS6XYXQoZfa5ScKb,52100000,846268
MHnuneEopPj31En7wmWkoSEzPGeNz7sFr8,63300000,678712
MQgU9t2VK4j9FjZfhJpFogTyW3NaqZ4Yaa,42200000,710968
MCXLPDfkk2KRpNr1eqmEugsVwGzaDDNcjd,9500000000,100366
MBpSsM7C6tb6wv67eTfkonndF2Qb5VdPmh,41200000,808682
MEeP2Huxtu5rEzs14JvxoLmcVCfxzBKhKa,54100000,852396
MAMHV97EqULN1UcoeeBaLVSf3ov9sPgzv4,1000000,841064
MQRFvYiC75chzxaAk3wN4oAwXZaexWD7kp,42000000,770334
MF4ejXD5kG5dePWpCVHiV35izLwhG4XGfA,61100000,823356
MRfxaaZ8rkkcp7oTxvs8dnv6NGyJtdoRvF,31000000,822927
M8WSgYVqyDUZ9ogom1MJ6erqFzymQk2VgE,38753669,77400
MDfRVNB9BhFjr2m32yW9ntmiJ8oZFDRRtR,24100000,721970
M8YmHFz3irHprSreRNJBPdtMdfS8oighJe,31000000,822372
MBfKbrFeKkbfxRU86tTm692Q4WiNdaNMRD,33639899,83119
MF31CatKFP46bDoj9qZrS2CJifEy2o3Mn2,22100000,827620
MCLc6stenW5bvx7ChUvWMg1tQrFcqdartS,2307745527,94605
MQjvXHEommvheRoP6dWZRP5CnKcFgh3b74,142100000,822472
MBrNqVMjJFxupWcSW4VuccQBc3JGexpKtr,1000000,837120
MP2xmPFHsyFBRMGKZ8mndqL8TZRn39AVP3,1200000,11037
MAcidoz4JQyAXVcg7uAUp7FkCSYq3D6vHm,31000000,821902
MTsELQE7ibb5mPnEkJFfCNHPaDB4rHNwrF,53100000,850088
MD9z21B1Dy61kSYM48GAuKXszzsss8DRLD,2000000000,1601337
MEzUQ7ct2Ttd5Jxkz8ZYgy6HGcHA7kGbdm,22000000,848241
ML4uJ5WaqvkXmEd7mrS5DKJ3fJReJHy5uk,42100000,745397
MHJUfaU95Ry7JPukND14KwuPecRYEPaRwB,43000000,822450
MVAaiZUo6cGkKudFJTUDQUVPh69cm29QE1,23000000,823367
MX72sxcW3LUYGaqUYKUKEqZaMe6EkE2Tuo,32000000,853502
MQJvftYTxjD3vhgxBuekUQsMLKjFGrBViL,41000000,823358
MTm1ei9C3BdafQdyVt82JtFSd2ZYbkcjBa,32100000,724160
MX49ddtV14JocyCvcUXd4mmv4S4YVwuBkx,20000000,822392
M968uhsEFuBnfv2R4htsw95AZzbroc9ToR,31000000,739905
MUe4qWD9rFG456ndQeWQ6EdafcRLkC4kpg,42200000,876642
MA8kyDVXA7jhKwrn3a6X7h3nywJBHtFAvX,31100000,746360
MWdk2qBk6QwjUesqy2KcZTGskkzm9HhWKb,12797000,1002401
MVi27Cth5kAM64dF4kis6CJcw3Liw9oaXK,62000000,821902
MKQquPz8LPKBXkcirzErYbxgtpoHUSH4a9,32000000,782135
MN8H7vJ5x3xeEPDYqyY3uKoR4GMgEdXV42,21300000,824864
MRjt1zh9fNtAfM6vffj28V87ti1kvPV28r,20600000,881409
M8as6UhuLAtSpvD57hJJ4jhgKHxRnvbi7j,63100000,876970
M8rC2JaG953xe1ZZzdNrHxWcRmUr8q3suF,61000000,751459
MB4AQyCyq7TXbLV7r3uraSHBQ7vLTNteCG,200000000,1565896
MSAsp3kjRfczXvNKijtpQH7JU6zKoXaYiT,33100000,876230
MNWqVehgEx5mDA38AcR2cM1MDBfaZSVAby,100000,875312
MGGUBZ2AnpRkSDjsPyuhCxgi7ekp3sKipK,42100000,823356
MNkZogybRavK278hyC7XdxfCGxUyCEaaqk,1000000,843088
MDCL1TScuVDP14JcKQfbssREtxBv1jAf21,1160845068254,123338
M8T1ikzeLQWWzB6uUqDHLZnVmehXhjhzjv,41400000,874779
MGjfZ1v39s6YcFbFb6T6nvVwQkjK9MfQMT,23200000,829791
MVxiLweYTDTC1iSSYPG8RgKepCkVMfiSFc,43100000,824334
MUk4K22jip4vsHDmLnP2n8NuZNvE4Jstsz,1000000,839211
MP3CPPXneunh9RDSDqqPbSQ4aUfkNMy5kA,21000000,849987
MXEfesRtRQYiG1mmhBjCf2ZQg7G1vtnhpE,35100000,858832
MRzADFHE9FDxqzeeqXH2FaZ4MZfpzFsEbB,33200000,852990
M8Ur8GGmNEdjuEkkiAvNeKhwhtH3izQE5D,210000000,1652401
MTa32WWSfA2FtELJyaHNM9M2HNiTCSvwT8,24319792000,1765173
MFpWo5C6mudxrMzW34RvkeNzmN9hU2mCBB,2000000,827621
MDyG7UTCTiZo1iqVmEGKFuW3aNSvXhyo9u,22100000,852396
MRdz1bki5e8fsUyNg4BX9DEiBy3hqPNq89,11200000,864541
MQUvro5U9TbDbP6euEm21EAGn4EwdjrUov,11000000,823363
MWh5xozZ6grJzjpxQZYKseH1Ls8P3TBJ6j,43100000,821940
MMMC4J5dpHbNAT5mTn35ZTENi5J5xTfA9T,52000000,809224
MG2mHwTe2HpbDXvTgPzbFecxMvy6AkezzY,53100000,851965
MPTXJd1HC6kz8PaPiuKEWwmYEMK8Xicacp,10000000,368684
MRkTPrgaBpfqECf2JpjLiELb4K5rEBnra1,87720258380,1597656
MGNnA4szm15NdJ2h9RUPJfWmTwYVhspceP,2000000,836683
MNJXueHmNsVnxMzFFMhGEc99wE3uHNAt6i,9990000000,1568765
MULXm5R7KKMawtaoAsGoV4ap84FoPg2ZHo,12000000,826830
MQSyKEfRsYmikpC6qqvZhUP5n6MW4ZJ5bK,7155863800,1566614
M8QzUuae7EnVnrwcKnSmyyBUoLeCFrBHVQ,23100000,851965
MKk1XncD5oFQN21iJpGWVtDYxrX5d4QxbN,83100000,825695
MAsmR6dXBLnqQ3yFtaitQcs3LqmiJCnXPt,1000000,841064
M974U5AL6szg4i8WvRCywq1fzGxajNWHvb,42000000,691123
MBAcugtVQjCcztX1WdtHYJSCta8SNp2uRW,832748146,375585
MX5YPzFcXuti5qFuK4wKM98A5eCvhxEyM7,32000000,826230
MJNvnu1gZ84ebSjcDbJq17UJb6unatUoAr,130300000,867818
MCV4K9ZKtpLHaFXPnoNEBLptgSWUQcBRbo,43000000,824298
MMbEnevztG3d4mw37zREngU1XCvWwTcety,52200000,879790
MJUtCZVtL475meLERx184dqAuoU4GnkEXD,120000000000,1622644
MDK7HUKGUNdZTgXd51TSJJfKoVW7G37QCn,3559401664702,85789
MEn5ri8UbXYsUHKwVH4pwnwg4f3VnwPSDS,32000000,733454
MW8g4bDHUkrA2eJdJ13YggU7CoUGMhC9oC,300000000,47803
MLxjAxLRAbZLgsc8p3dZj3in5dQbbS8igZ,1767626069,229688
M9kRHUKuoPMA7bzqDvUJpEcW89zX1ZkeL2,43200000,821904
MVkob1CGa79VHg6GTY1TUgtUzpZrW6vDP5,12000100000000,1626555
MWqJAkZFwutPSoApQPw5JfSP6j7AXo79Ku,73584665,57211
MFi3q6ESmAoY8nzHibEoxAD1MwtTPjPs4G,2000000,843020
MSiVtgqt5JTASh1sGXPBZVmTDLfgmtTpXX,51000000,821933
MJuKSj4NMpxYk2SnpWBpiJqsRSbTYpAMm1,22500000,867872
MCV4G68NpjU15vof6gehfwSrE4fYYG7sDy,11000000,841190
MVaCWA9KtCxHqGVxbb5uU3TgmzZ7eE3YM8,30000000,724160
MCPtvdniJhENpSn8fyM1vCiZ2nW6Nn7KgA,100000,867284
MHkRGEyB8HPWCj7bkjMsVZ6STpEMrxTKD6,100000,873281
MKjy2B3Z6w9wDsXZtubJENDTg1fkSzTYms,900000,875755
MSJRQM2A6RXRuJA9pxsCpAGfWExmkwuXUp,1000000,862864
MBLURwe8X2sDqQTtyCx2fG9nAdbN5YQhBo,51300000,749308
MWkhSRuqg1apd3Uec9QR7Jv7kw3WBWPwFi,2000000,858833
MH4wsGUnRqxxiSRohQeU5URCaAiUA6scN6,500000000,32865
MRfEWLVLUEppdpGzg8AUimmGReft1rW5jY,82200000,740032
MHf4iBvXBbDBjoBaxAqZ4TycidxVGXuAxx,1500000,9482
MF31i4gq7wbLrZAQhCZ5LmEdG655irAsdi,18030026896,91006
MX8RUswJKyiXBpui9D9EhNWbSTzbPxvGNh,62000000,750226
MQLTd3FZBvxLXoCqCqu9Pa2LrsGLNofQMU,515000000,1350268
MEWHer2Zi57ieS2mUZ4KAZoJNGp6Nkpids,61300000,876970
MQ8GqvzYc6k24R8r2iuH4iAnpAxRAgw8vo,33000000,822423
MHhjFuy7CRRtNFsgEMaD1ucBwiHCw51nDu,20400000,876970
MPRVhMM3DpL1ppn3HWNNecLYqdDvaMB5Y3,63200000,843555
MUpJTHGyTe9sdEigF5cp7XwMgtkZPTqoQQ,1000000,836914
MMtnXcv1Twsndpqk3AJ7tuQurndLxprTfL,34200000,824864
MLsnoYgaWo1sUTjwBEkN8fsevaseVhL1Bv,2000000,860789
MQKY3TycziuA7G1VZDRrV4yoJpK2oVhJMH,73000000,821933
MTTqKo8dGkotrtM2KLwjsKMa8rafAEC7zS,2000000,836683
M98vDhMyieuqzcm9ediscySDAY8rie4445,42100000,843555
MGwcARuokoiP93zmJhRAgn2TzgiUZ5zLsb,20000000,823386
M8iv4HTPU3uLbC1oeATCLmYoA7whLV4cUB,239100000000,1477495
MBa3NfVVuNBT4kUEfyzuGagtbrByaeocRY,900000,870394
MUtJNs3usmc1yhBXfhYeDBcT1142sh7JLa,2000000,836711
MBE6apxCUDowhoVqZ1y1QNKRzytLUPWhVT,32300000,823008
MGThSXZiwHaZ8wT9QDQejoPV9y6oXCFaTa,50100000,751003
MBZgk7JTi5RWS5Kfby7PhBzweT7XXUCj7J,20000000,822912
MWxLH5BjZPkJCxpDUiZbomT8R5YVyGKTQf,1000000,841190
MQxMpE6hGH7qUBin9ezFadfhgzvAG1HRLe,100000000,84912
MBTubPYLWWq7Akhtecd4wWy3nZo3mySRTr,21000432,108625
MAMsDvRraYPmoUBQt59azkqXE9t4wdMNRy,1025197,1479024
MErHKpSAGEeq9uBFezbM6W6pcXsvpUdkUp,1007930,151015
MNJFnAsWgPFPNbEUjCZrM81gNU3kkA4Gqa,22200000,859626
MJ9RDoUrfvYioBaD7qXotQLHeRYoX7aeYJ,1000000,843096
MRRs57Ewptbj9DbPbXCEzJFhcwmaXvEg6w,21000000,823950
MDKxfXhyCz43pmNM9ZfV41q9R6VPWEjuuC,17431382,131155
MK9mc3CX1oUDz2WUcQPVh7241QHVdHeqdq,51000000,809224
MKKsaAzhNDjM3Ydv4JmVWw9u51uchZke4a,22000000,839240
MKEsaFe4D9nRc2WPyJCWJxwoMGSULvbaFS,1561847961229,1573315
MJUmqAiWRx9eGMegc28BktbH2sDkw1TWyj,72300000,740032
M8EsMe7oxMoqFiJvdkQh4Uge93cmHarx3b,32200000,852308
MSS2McgiYhCE546hcfEZEqAoyYMjoZmp6H,33100000,827550
MCXSkinu5BdzF485eaUJDJ7tp6Ldy1gFhL,1000000,856256
MUhgv8Piba3uvNz6rdCm4ZpamPqNH7d6VM,24100000,852990
MMKyaRfG1gzugpLAGt2QGffAzjiQgURw6r,875160460000,1663570
MFiYghpwDcE4vSWwB5oxqntpU9TSkLjXX6,1100000,11026
MQQycvJmwCMpo1vTCRF4ApQ5CFpVCC4PyR,33000000,822991
MS8zX46BUqPpHStwgx4cv5dZHq13giiyDB,52000000,820792
MSqn5GmHWUZVpaRuiTFkDK3mLXTn5ZKHKA,31000000,823358
M8Ah2qURgiEThq3LshkM4ATtRnFHnkfS1d,43000000,822425
MX1zEhAdtdP6kKDivDvXk9RqogsqbfZtAS,42000000,853575
MB9ehowNDy3h1z2tpyZB6XCmEnhfuhidrY,23200000,821922
MUTYNxMLaTjgku2YhVXkVFWuBGHbLcbByR,98800000,9348
M8ZUCxChpVLBDKn5Rb9KQYwN6x73wC7sor,10000000,360721
MD9jyKy2gGCtcj7Yxw8GXfb5XhdKBzAzUe,42000000,843033
M8W9YvVCDsWE9fo5ZeW2ZuXGQ24vU4y3mk,34000000,824914
MJUHUcnku8qbeNHPjYpFmxSUmKQrRDsEzg,21000000,822454
MQEW1hzdGt6emc7SvEiHR7V8iBkY7URxac,1000000,836555
MR3iq3uDDUvjjRH2661gBkbGqxwDQFDwHW,4349366140,101562
MAxaFZh7dJb8mLJ1eDATLQfhhcsC79GM8N,1300000,10836
MBcFSLdqSH3DorZHTas1WoSfFycTFvfqEQ,2000000,835548
MKqKrQeYEGjDsSZsRbVjF4VALVXnVot1mk,41100000,696938
MRmEk6dd68rdeKy33hLx7U4rHQLQ2yTe6c,31000000,831396
ML7L8W6mJgH1QCSvBDGC68SotpF3PFyZ5R,41100000,822349
MPbL3vfMz9dyc7quVYuiSMFLRAzq6VAyNg,2000000,833897
M9WWwMsZkxaZJBSZ58VkGqyQLeHZYWmg2q,440000000,349486
MT7UMggAEJwDSuazRXeZrVE9KrkcmtqNmz,30000000,824329
MHJuYzWmurMujPQi5yaZEW4UFK4hqsG9mV,9598248,113348
MPRc2moeiAy6JXcvP1u8zZzJdTkiLDgVwS,1000000,840032
MSxEHBgrYRibUujJXMRcJRS3zdPbbbden7,7301788291,246252
MMZekbviAXXrCMi8B8U9yu2RDpwLLxqNCy,645000000,367691
MKA9ZpsXXL66mZniR5QHnEnYAkbkB6i3fn,22000000,821922
MMkaVBw4RQ6N36hS3jxrtCc1oHU8tz1gpn,22200000,822354
MWvHisznhAsbc9FRHvJ756LLxjrmLgTjaX,89746091,150576
MPYp8H2aSvsoyrm6JcRGErqz2RrgtgL3GB,62200000,755999
MJXB5gW4c1T9Dy86a5a1qYQG9vypHmrYpX,42100000,824374
MUnninMgQXuBeaUfTbejnzExPQgSHjxYzs,46589811,87674
MQ4WHkcuvGtAombR3HrBxL4CmCEfoTKL9C,100000,863542
MRFL2ofCiuMRj11SvYVp6iEuEffw6K2BRx,1000005,966001
MQCURJsoFe4igsUGpZ9C3xd4C5RNA8ZRMT,195710230000,1563956
M8sT7NwFhH7A5xG3TF9StnezkVQ3721fDe,41000000,821898
MKtu18DLZBui4VGCi38T1DSt2foKrieB3W,1000000,846268
MB8NZy1exrkF5TyAHT4nRjmbvZ1G2nZccs,32200000,788209
MHiLLn7FeLsmE2fpVdWJaLN1DK56oywfx2,1000209,938148
MQqpjUfNkbitTohbBkfHSym9nzSLrvaRff,200000000,74316
MDXhM26acCtCfgAL6s3wJVDtMNvMkJpFeL,1000000,856256
MBRxAy4uZkCuQAKx6XpyHNrMHGccBnKJD4,42200000,843033
M8VcoRvNK9Yi5mf8C1qe92qSwT3c4x8e8P,32100000,769836
MDZXG6Z69WGqZcKr5J1kcYmsEmt9frYg3b,285714285700,1573937
MQcTnGRPNX8QYrvQ5Q9ZnxB2jWtauEKZnE,435357393,91634
MWb2vy5fbKUgyHBU2riCroMy5zGtEyjouG,1100000,866774
MTNovXYK3GyiC4wgLY22s3tWR73vRmDhTg,32300000,724160
M8Yxzc4YVNdtRjRXLmrGv71B8DnMfE5sms,133000000,843007
MNdhXCXZz9MvU7FiStGFVcLT7VJZxQqvXQ,1000000,836686
MEufYhfspvjtJzvgCeHecsKda5sb9BnfZj,21000000,822915
MCeWRhsJ3zGjEdrMzkZ4ZL64DC8j596vTD,41300000,823439
MQw8jKxDz4V2ype7B5xMW2czp4TJhfw75N,32200000,859626
MLB1vwN5ExvJ1jy3bp73dNSA6ZFerKZoXJ,10000000,824339
MFSWN5XvoCBNmAEhNi9xem6uVHa6xUMEvz,500000000,1587395
MHTR4ZeHiz8saDehqkHVYDmSSy377hZ5ex,31100000,843007
MJ9GUwU1nD91GCSwYps8ha8N8neCPgnNJ4,2000000,843055
M9VUZXnx7TXZYmCos6zGo4TTu1njfR9CGF,609610200,1699889
MVbSRJQPKKSz11oMsDwiKNAHhrAX6pAvxH,22000000,853536
MS18jRSQQUR2J7VtHB8fZjbE1db751t1MP,1000000,837217
MRQanLHpinVbkrzpjQDAYzJT6S4XqwcopR,900000,871089
MDAKWahDneQePPvW8BmEZxHncqaPVdg5xR,239639470,1325675
M8JqEMVC6Nc1dZNqKzbFpwB64YBskmb3jw,22100000,886535
MMpgCKL2cbiGNeUMpwKkuczCVLxETzyDAD,42000000,822981
ML9UtdQF5f3DjxWwgPQgrPVer2NJQG8k6s,31100000,821899
MJXsxN6v2LY79j2tDsLsBmVHxvkXZTnc3U,53200000,822394
M96SeSuEXTaVV6b2CVQuM8STynxEyUjExk,44100000,879790
MV2vTqhMtNpLszwREDTnthSt8ohVvcJBfs,21300000,733860
MHRwQtDqu18b1QPZMctgP8NHqZhcz79Qcj,15000000,843088
MC2qD2CjjV7Ky1wQPkuwgKXgET1UeiQdAM,1000941,901208
MVRynNgJ8u8L22p7fDafHVsWr1ruorqhX9,30100000,824008
MJfhs1c81hVomPrhjMtfWVHzzpkk1ktmk4,10000000000,1345509
MNCgiWdwtPPDzphPyWsYQJCTpSgWrDLvCr,65323003,949351
MFggdxE9EAbdL531zMF3Ne7WbQAcS7WWje,21100000,828686
MTPzBss5QHP56s6G5W3x3zmUfmudQDxMfm,500000000,34377
MJxsk8w3BCUUtexUaAZFNNC1FYXzHrK3zL,2000000,836112
MUdCuoEiVmnkzHMEZLuYQRh2WkFBLeTnT8,200715270,95926
MCWYMixqRoDgdLb9NjCtjAiiEi7KDYKekt,2000000,836555
MFNg82yedi3HPASgEZdS2R94rekjUsDUxA,31000000,790953
MLeyy76GjkNuEUQrNvoG8CBgYx8iimFziN,1658000000,74711
MR9yqQfD4LDDvJvKnddFMhgSzezpVgKQsq,1000000,840253
MDiMrHHJoET9V82NNp14i2yUFeDJvDABkp,200000,62811
MAjpfdkSW7etiUuyjiknUrJiBxTHcP1zLB,13100000,843803
MNTVZUWpKx5iCSV27KVqa4vqXXqFZkwis1,100000,866889
MRVM6FYgZTEzAxfFUyZrKtVUw454hNMYc6,61100000,822961
MLCi3WRnHo5DC3LPGmFkaG3vipLct3gEmS,2378560449400,1668372
MAcq5xtVwFAeYrYndijCVUnD2UqprHZPvS,1000000,844273
MUbeUQXTzdL1ewWHT8K47SxDKHJ7o4DSQy,70192488572,78508
M8ELdeDVRJkUHGBtX1uYkEDvduVfj4v2Lg,2000000,825072
MFNBG8txoEzy4mJPfVJkjNhy9ws5Cz7f1L,170000000,766492
MTSZhCQmDZCSCEpGbknSBvFTdqDNTqJPgF,32000000,822994
MEnGs6Gurswxk1SjcH11jGEGTricsUrQyp,23200000,821922
MS4R3rxmU2cU7iHoMKjomuJy61E6sBeFCN,22200000,824298
MWswFZhTwwaQ4MPnQR6Z69XBJBHTVzfAeK,12100000,865244
MWxTqfszphXmQDS649qV2UcMXHvrYWuPNb,2000000,843036
MKm4aq2xZprZNKsRrZG1yffyu7UUNf3GcB,62100000,831396
MTTBNpztfoB7PhrcWPJcdSaYvDfSi6SAKu,416500000,819732
MLtZJAhHteSaHRAcYEv365vkkGwcDCx9tr,1000000,836711
M8E5cmb66NyQES7EKqUpLXgpScGhNTtECj,200000000,75821
MPSS9vbDXerqWswPyxfZUAfidULXHCtVgs,33400000,554090
MH7X9Ryrdub1uo5dtL7Atbc44BPS8E4E9m,1000000,844567
MD9ZpZCzVxCC8Lg5ZwQFgcy3fHktJXzyMt,10100000,872489
MBZrW34HRVHpEB5DRU652svchW635ks2P9,247749000000,1633359
MLYQiHpwoM5PuSkLbHsjp4heBuRZ7g3mNp,2000000,843033
MU6yj2xJvt14nDtYucx3cvrDUKtxWKaVhy,22100000,847868
MK6n8trAAFzwMQjAdVKEU57MWKw7h8Nbpi,74925075,1650227
MB5EnjHiPCmbLQf8FSVsxAaJNaSoYiTiTx,2049028019900,1734809
ML2PBRbazsSUunnZ8rDVXUNxg53vMgQsos,2000000,835821
MJEtmrB7QXRMuAST7D14NthqMAqnRxLHrj,20000000,824864
MD985gCN4LfqbocFqm5CQbVbf5n9ua28Uj,20000000,823356
MSH3iFLjKBNq3x93bynA8nmRzx48fY9r6R,23200000,822486
MPetQQ7pzVXovfi9fUAQRnskKt4Ef1Raxu,1000000,838088
MN7Tjn5EnMRGEzUpkC1Bsp7CDFMHDiH447,2930793434,76216
MKCy4HbwKsLnk687WDHyHHQvibLWdRWCLT,1000000,838867
MDeXkLT3Ad6LLPFhDevUz81PEF8hws5yfS,113100000,856267
M9onmFMDzFjJ4cRbzQkYKxjwwRmSX9ZHsB,23100000,822439
M92azi88f7b9X5RjGHZ3QQNjZBiAAqo99A,3000000,824818
MLzSMpgyGXwRDjcty2dgGejScRVPS3SjfC,22100000,824218
MThPamKJqjAt1cUymAshT1QhPjqeQp3fDg,51000000,799658
MRvyTz2wbwRLsNk1o4UktpsJzeU48g3SHB,33100000,867818
MCmYtCfsqfc3rhTJS6PSWxvcARnxE6c1Di,53400000,799658
MCdhnyUgfNgJdCGzZSXYuhcP2b4DLdHKFS,1000000,11604
MNw8xhm4d3uBXJJGoPe1XoXk5xQZZspTTR,32100000,871089
MFFVHhPDRVn6K8ksCESoLBHgMnM6rDqGVi,10100000,870394
MPNvLHFgMxUBSyM96BqesM4Szv8Apbxchd,21100000,821950
MGazeQP3vdHkmdV27bDRSepSV3bgVrD4Bt,43300000,843096
MDp2bJBKJfLkDi9cqhnzUVxnMAqZde59qF,62000000,721970
MWi2ngkPCVDFZSGYfoEi5PsDmeEGUP3Pzn,8900000,1036308
MQ9Mc4bHmaMQof3axGkZxGtd7r7CG44fhe,651370,1647505
MHBKzjeP4o9u2fmcsZQMLs1TdSXgVS16wd,53200000,884502
MRmWkCEB2sb5ATAn7JpRrS1T7qTKj7Qi2y,41200000,824374
MD7wZ35j9f4AmvsAMfaW6ZC8ycM3deboK9,300000,869019
MW9VAYCAVjHCTx9SYDNYaqSAiyPtQwuE6V,12010592,146137
MK7JM1pp1vLcSGyYbYryR7vVdXaVhrg1Tf,24100000,793297
MJAtVLBoMQPuuwi8HbJLHDJNgWreLX63hW,33885980568,130515
MUtH7LkRLcUjmqAi14AkGCHe1fesrYw3hu,31000000,853049
MDtawiPKsMzFeaKUdrZgH88Z8P2JtBFPsf,22100000,822454
MJNLpAMVQHddexX8JwkYajGCcTmNuSFJfv,20652278949,66809
M82y4WNFDmsgr4sZjaHxktZR5E64BU7of9,52000000,822425
MUCTkeHjhZHkdEzpvqHVQHp1Vu4in5Rf3N,11300000,876970
M889XHcTATrUURiR4GLAsLiudJUWy7Yq2e,22000000,837217
MRh5aZaLucH6XoDhmFhhbuA4Fov1v6PEXm,2000000,835548
MJE4DUzLutLpXJw9aUXLZnEpRX4YCdGTi4,2000000,836555
MHzhCe9P3vc7j5vPMurFgDb7tZPBtQLXuw,1000000,841423
MEjEgQqMALqunYzQKNoKChwDPBtfdHckz1,1063017,87074
MJrDUFT6y65fZnU5ztav1E8qqgeMsHMbJA,61000000,823355
MUz9CHmxBNpLL54zQCLjzsB67LXLTAvSJz,705000000000,1403896
M8Emp8BFZdkRcMgWTdGvrFwhHqhvGsUyZg,82100000,740032
MK84y6FhDNntcu36x4WhTZPn3gbvDi5fEQ,174000000000,685658
ML8VJW7rLGgD6iRX8sd4WRFsGJVaJikB5r,400000000,82112
MGM3GDeJs6dQ16SvjzMghsRnRRVXGuZqVM,1000000,837120
MTtQooDqdyKuSUs9QJR4K74JTdEb6Gxdiz,2000000,843096
MSuiXRDmaCiLwBSsoZsgU1uDFyWoD33n7c,7200000,853502
MQMUWTgLjKNaHR6NqaQv5cHSEB9Dx2ViDa,10000000,822928
MH1B1kpdEswmux6k2d3H8uCkmV5HpgJnsJ,43999863900,1592999
MWEinJge7MCneoeZHq7ZEuSQBnLkHHsafh,31000000,822363
MFGNA3PiVTq2EGDbTs2Tjk4GRGJPUHcHtB,300000,871925
MTgVL7r79Dm7RT4frgsr4M5CAFHyLu7J5k,1000000,838945
MPQRvrEzns58c2A2KHsHFLxA2r54VQ7dBh,2000000,843052
MSzkZsKXjMiCuNmxqSX4JmiVfAJMTZchcp,113000000,822363
M9BFDg8cazZLq4qPSArLHMdZaRziimXgJp,1406344,1677563
MWGU48jXDKnp5Dp1xfUnVFo3mJsH1NiK1e,53400000,823415
MHmisR1eVJwjUtosJPfEZM9rJweq2pB2e6,41100000,844733
M8fzgH6B5ARTVgz6NeJvBjBfXSheCPPC9m,1000000,839782
MWGYJNyCuJPFGSC43K9SspDLtk32wKuf6F,32100000,828686
MQdySNR5XMZYDqvgTC86p8ewzeoXrwRCD6,22100000,826230
MNJBukhKMs75JVNm7sP2s4YAiP3vBKFeDN,86100000,819732
MB9ukUEcejxyPHYsCwp3jjFcY3tRKTWUzS,1000000,848241
MEHG1m4K6EWDzwf1XcCcrFEtW7TAiFxgok,20000000,822472
MRiK7Nj3DUqSeTzk35nzYbKhXYSJtsKfPG,18754244578,106149
MPcGckRFbUWET976hiZoDHAH9TXW6dEzRk,1000000,841941
MAPFDPETKPDrLuQcH2UbiU7syY7CdohN6M,24100000,755708
MSJHYEtsiXbetjr9nWCHhzRed5QjmgY8w9,1200000,12225
M7vwVUBNasy3E97mNVbqnmo5xHU8CQ1neb,602373458972,154171
MFAXhUqaPh9ywaodQ5PnEiyv6Z5rdhfJiU,200000,876970
MVWCeg8KeVkuECRhsqY2YMCjCbhmHZmqfc,82200000,756735
MPF74EYkQUTdd6gFm2bp2mwHKZfKuTZhqn,11000000,850088
MWmNmSKiWJrFn13FPJA84oXDEzZGtGihf9,60000000,821933
MLEoi1S853yQbs6K9HhJyMFJjSkgVxQYDA,1661157230,746437
MVygP3Y3RvkiYUvhTzXcPUhCnRFk762wbx,13100000,822994
MX78D1rLhjincosV6QZCPtVTvdVApGpWhB,469636302320,126277
M9DFj5hBzmYdL67T64fNMKQXVTCVsWTuCL,41844783008,101411
MNTEeiK1C1og3uchMf5u8i2dPJXmsXLybz,20100000,824329
MA1MMH4xxrgHZWcb2MN4UG6BKQhVdHoJfX,52100000,819732
MLMpuUydMk6N8JEwm65EmSvTSEPvPi1xGD,21001150276,94659
MNbMYJR4K7GqjMhEnQCrpbSW9HnLTTcRrT,84978294441,78483
M8whDUw9mzREkc2g2Qxpi4zPzdhUkCVPcL,1000000,838177
MAR4rvkhRvGniueygzhqaVDbB7yqQvnboh,22100000,824325
MHzoRDUYNTUuUhPTiktpJba4FgjjHSDJhb,21000000,844273
